image,coder,noise_kind,std,variance,pcc,cr,log_cr,psnr,haar_psi
BABOON.BMP,ADCT,gaussian,5,25,119.0,48.055728689275895,1.681745167027301,22.59385892101692,0.5353156328201294
BABOON.BMP,ADCT,gaussian,5,25,120.0,48.68040854224698,1.6873542143176612,22.56585453784121,0.5337746143341064
BABOON.BMP,ADCT,gaussian,5,25,121.0,49.526544492726245,1.6948380279603936,22.528893280661496,0.5314784049987793
BABOON.BMP,ADCT,gaussian,5,25,122.0,50.24803526931186,1.7011190852292866,22.495133708459917,0.5293440222740173
BABOON.BMP,ADCT,gaussian,5,25,123.0,51.1201248049922,1.7085919054409004,22.45298715342844,0.5269486904144287
BABOON.BMP,ADCT,gaussian,5,25,124.0,51.76619273301738,1.714046224942363,22.42197667256486,0.5237742066383362
BABOON.BMP,ADCT,gaussian,5,25,125.0,52.52334201562813,1.720352352085539,22.391068871681867,0.5203671455383301
BABOON.BMP,ADCT,gaussian,5,25,126.0,53.31380923327232,1.7268397136615,22.359168786373964,0.5181707143783569
BABOON.BMP,ADCT,gaussian,5,25,127.0,54.083763152465444,1.7330669022289023,22.32756840779239,0.515311062335968
BABOON.BMP,ADCT,gaussian,5,25,128.0,54.8418410041841,1.7391120253395427,22.29591873173621,0.5125766396522522
BABOON.BMP,ADCT,gaussian,5,25,129.0,55.71604675876727,1.7459802941883857,22.259443821979204,0.5094647407531738
BABOON.BMP,ADCT,gaussian,5,25,130.0,56.618574514038876,1.7529589309337084,22.23159145864855,0.5067950487136841
BABOON.BMP,ADCT,gaussian,5,25,131.0,57.449923296077145,1.7592894531790007,22.19442374622247,0.5048187971115112
BABOON.BMP,ADCT,gaussian,5,25,132.0,58.267170482329405,1.7654239287860947,22.16241143888447,0.502299427986145
BABOON.BMP,ADCT,gaussian,5,25,133.0,59.389216130493885,1.7737075931260253,22.11949642134616,0.4991154670715332
BABOON.BMP,ADCT,gaussian,5,25,134.0,60.221456466804504,1.779751254794263,22.09976945008472,0.49799907207489014
BABOON.BMP,ADCT,gaussian,5,25,135.0,61.12007460946607,1.7861838757125883,22.064768043952405,0.49519890546798706
BABOON.BMP,ADCT,gaussian,5,25,136.0,61.82641509433962,1.791174065358929,22.04434897949634,0.49301451444625854
BABOON.BMP,ADCT,gaussian,5,25,137.0,62.44497379704621,1.7954974877052798,22.02457085326694,0.4928528070449829
BABOON.BMP,ADCT,gaussian,5,25,138.0,63.25868725868726,1.801120175214485,22.001408788235082,0.49108898639678955
BABOON.BMP,ADCT,gaussian,5,25,139.0,64.23523646165155,1.8077733271783907,21.968358129747834,0.4892829358577728
BABOON.BMP,ADCT,gaussian,5,25,140.0,65.01587301587301,1.8130193985141927,21.9380790840706,0.4871557652950287
BABOON.BMP,ADCT,gaussian,5,25,141.0,66.34877246266768,1.8218328922702154,21.902281701408135,0.4835902750492096
BABOON.BMP,ADCT,gaussian,5,25,142.0,67.63261093911248,1.8301561535729338,21.866084172413576,0.4829285442829132
BABOON.BMP,ADCT,gaussian,5,25,143.0,68.60612405129547,1.8363628842632527,21.841047194136394,0.48213285207748413
BABOON.BMP,ADCT,gaussian,5,25,144.0,69.75625332623736,1.8435831461871546,21.813522895872378,0.4788740277290344
BABOON.BMP,ADCT,gaussian,5,25,145.0,70.69687162891046,1.849400196479202,21.78175165222936,0.47697970271110535
BABOON.BMP,ADCT,gaussian,5,25,146.0,71.4094252247344,1.8537555374476749,21.766235756605884,0.4749772250652313
BABOON.BMP,ADCT,gaussian,5,25,147.0,72.4555002763958,1.8600713594278666,21.736952196277322,0.47288697957992554
BABOON.BMP,ADCT,gaussian,5,25,148.0,73.28599384959463,1.865020981802692,21.716884767108272,0.470749169588089
BABOON.BMP,ADCT,gaussian,5,25,149.0,74.53625248791583,1.8723675536347189,21.683857117601498,0.4687967300415039
BABOON.BMP,ADCT,gaussian,5,25,150.0,75.35038804254096,1.8770854932040726,21.660413448179767,0.4674944579601288
BABOON.BMP,ADCT,gaussian,5,25,151.0,76.2268101192207,1.882107746129648,21.639551924319136,0.4667876660823822
BABOON.BMP,ADCT,gaussian,5,25,152.0,77.28301886792453,1.8880840783669852,21.61396027453709,0.46535733342170715
BABOON.BMP,ADCT,gaussian,5,25,153.0,78.20525059665871,1.8932359119934226,21.590133881977355,0.46363410353660583
BABOON.BMP,ADCT,gaussian,5,25,154.0,79.17366354575657,1.8985807411995932,21.570046547441727,0.46230459213256836
BABOON.BMP,ADCT,gaussian,5,25,155.0,80.33833895188477,1.9049228481637865,21.545381246263755,0.4610901474952698
BABOON.BMP,ADCT,gaussian,5,25,156.0,81.2094175960347,1.9096063959016287,21.53000214503239,0.45932912826538086
BABOON.BMP,ADCT,gaussian,5,25,157.0,82.35752434809928,1.9157032833306584,21.505937439372367,0.4576244652271271
BABOON.BMP,ADCT,gaussian,5,25,158.0,83.00949968334389,1.919127796279386,21.49092148430138,0.4573386311531067
BABOON.BMP,ADCT,gaussian,5,25,159.0,84.1553772070626,1.925081870956473,21.471787750399145,0.4566294550895691
BABOON.BMP,ADCT,gaussian,5,25,160.0,85.36112015630088,1.9312601055085927,21.44441294986429,0.4535650908946991
BABOON.BMP,ADCT,gaussian,5,25,161.0,86.6019160885365,1.9375275009950885,21.41682671127122,0.450754851102829
BABOON.BMP,ADCT,gaussian,5,25,162.0,87.7029106724657,1.943014006912381,21.39606928057795,0.44988712668418884
BABOON.BMP,ADCT,gaussian,5,25,163.0,88.772096173383,1.948276474986583,21.376767282583188,0.44917991757392883
BABOON.BMP,ADCT,gaussian,5,25,164.0,89.74460801095515,1.9530083649781118,21.357885568744337,0.4478110074996948
BABOON.BMP,ADCT,gaussian,5,25,165.0,90.77008310249307,1.95794273305406,21.341454915316046,0.4469240605831146
BABOON.BMP,ADCT,gaussian,5,25,166.0,91.78711484593838,1.9627817188475247,21.32669987578008,0.4454827606678009
BABOON.BMP,ADCT,gaussian,5,25,167.0,92.8929836995039,1.9679829125333326,21.30850735482616,0.44526270031929016
BABOON.BMP,ADCT,gaussian,5,25,168.0,94.50036049026676,1.9754334652143954,21.276265021618485,0.4426697790622711
BABOON.BMP,ADCT,gaussian,5,25,169.0,95.9180387852177,1.9819002902590008,21.255816942028098,0.4411436915397644
BABOON.BMP,ADCT,gaussian,5,25,170.0,97.23442136498517,1.9878200340883794,21.22774428344894,0.4385406970977783
BABOON.BMP,ADCT,gaussian,5,25,171.0,98.43935411190387,1.9931687555127202,21.206356956127685,0.43665874004364014
BABOON.BMP,ADCT,gaussian,5,25,172.0,100.24627151051625,2.0010682287483683,21.184051041527823,0.4352985918521881
BABOON.BMP,ADCT,gaussian,5,25,173.0,101.64559906940674,2.007088579813724,21.168059449503396,0.43339991569519043
BABOON.BMP,ADCT,gaussian,5,25,174.0,103.20629921259842,2.0137062053317236,21.149257716104394,0.4313468933105469
BABOON.BMP,ADCT,gaussian,5,25,175.0,104.52312599681021,2.019212389792983,21.13473007425936,0.42974621057510376
BABOON.BMP,ADCT,gaussian,5,25,176.0,105.91676767676768,2.024964718682074,21.119241378782654,0.4289112687110901
BABOON.BMP,ADCT,gaussian,5,25,177.0,106.95389636882905,2.0291966106995836,21.10088207448941,0.42798203229904175
BABOON.BMP,ADCT,gaussian,5,25,178.0,107.87818930041152,2.032933648353349,21.087742401452036,0.4272308051586151
BABOON.BMP,ADCT,gaussian,5,25,179.0,108.9995841995842,2.037424841241811,21.070073316919242,0.42607349157333374
BABOON.BMP,ADCT,gaussian,5,25,180.0,110.14453781512606,2.0419629648951494,21.06045860371735,0.4254162907600403
BABOON.BMP,ADCT,gaussian,5,25,181.0,111.64565587734242,2.0478418293760847,21.0417734609755,0.4243973195552826
BABOON.BMP,ADCT,gaussian,5,25,182.0,113.28608470181504,2.0541765673359307,21.022771204756715,0.4228515923023224
BABOON.BMP,ADCT,gaussian,5,25,183.0,114.32359354557349,2.0581358672217225,21.0168866734973,0.4220765233039856
BABOON.BMP,ADCT,gaussian,5,25,184.0,115.8391515687141,2.063855367996933,20.9994500991767,0.4204302132129669
BABOON.BMP,ADCT,gaussian,5,25,185.0,117.23792486583184,2.069068122737276,20.982703847662954,0.4195925295352936
BABOON.BMP,ADCT,gaussian,5,25,186.0,118.99409895596914,2.075525424800894,20.96500288209269,0.41835206747055054
BABOON.BMP,ADCT,gaussian,5,25,187.0,120.8036866359447,2.082080188103132,20.946874514332784,0.4168838858604431
BABOON.BMP,ADCT,gaussian,5,25,188.0,121.87075778707577,2.085899511564199,20.937778015406412,0.41630682349205017
BABOON.BMP,ADCT,gaussian,5,25,189.0,123.01454716095729,2.0899564722374597,20.925241700064888,0.4154212176799774
BABOON.BMP,ADCT,gaussian,5,25,190.0,124.35673624288425,2.0946693154111524,20.907023392459642,0.4135282039642334
BABOON.BMP,ADCT,gaussian,5,25,191.0,125.30783938814531,2.097978241756425,20.895879923987934,0.4128885567188263
BABOON.BMP,ADCT,gaussian,5,25,192.0,126.3344578313253,2.10152182090355,20.88224542217023,0.41295093297958374
BABOON.BMP,ADCT,gaussian,5,25,193.0,128.2504892367906,2.1080590304889864,20.868474908230258,0.4113186299800873
BABOON.BMP,ADCT,gaussian,5,25,194.0,128.94441711756025,2.110402543313623,20.858718467720507,0.4108876883983612
BABOON.BMP,ADCT,gaussian,5,25,195.0,129.9672781358453,2.113834023738896,20.853070538315844,0.4093533456325531
BABOON.BMP,ADCT,gaussian,5,25,196.0,131.2032032032032,2.117944438061698,20.842423394517702,0.4083675444126129
BABOON.BMP,ADCT,gaussian,5,25,197.0,132.46286003031835,2.122094127745265,20.82916290064118,0.40834537148475647
BABOON.BMP,ADCT,gaussian,5,25,198.0,134.02044989775052,2.127171071500079,20.809667476459612,0.4061780571937561
BABOON.BMP,ADCT,gaussian,5,25,199.0,135.26522187822496,2.131186149236915,20.795594276286096,0.4047899544239044
BABOON.BMP,ADCT,gaussian,7,49,2.0,1.5222079633941688,0.18247398961240252,31.175086573014287,0.8971085548400879
BABOON.BMP,ADCT,gaussian,7,49,3.0,1.7158491405830683,0.23447910152409976,31.146720765383247,0.8965650796890259
BABOON.BMP,ADCT,gaussian,7,49,4.0,1.884734844127459,0.2752502596705593,31.105600496588615,0.8953424096107483
BABOON.BMP,ADCT,gaussian,7,49,5.0,2.041254292455401,0.30989711100264716,31.052232153792566,0.8946623802185059
BABOON.BMP,ADCT,gaussian,7,49,6.0,2.1865558975385566,0.33976058421105937,30.979889370429788,0.8924203515052795
BABOON.BMP,ADCT,gaussian,7,49,7.0,2.3275826859045505,0.3669051179645421,30.912064309328255,0.891434371471405
BABOON.BMP,ADCT,gaussian,7,49,8.0,2.4642225982327504,0.39167993596710005,30.841870460434336,0.8897548317909241
BABOON.BMP,ADCT,gaussian,7,49,9.0,2.5989332381575556,0.4147951234132183,30.77669391319222,0.8878255486488342
BABOON.BMP,ADCT,gaussian,7,49,10.0,2.7348258810273958,0.43692968119370135,30.71507676831487,0.8866170048713684
BABOON.BMP,ADCT,gaussian,7,49,11.0,2.869037977454307,0.4577362970398918,30.646546030389743,0.8833160400390625
BABOON.BMP,ADCT,gaussian,7,49,12.0,3.0093790538291105,0.47847689382790665,30.59240305802032,0.8816044926643372
BABOON.BMP,ADCT,gaussian,7,49,13.0,3.1525122062678883,0.49865677680087683,30.549250218643074,0.8795411586761475
BABOON.BMP,ADCT,gaussian,7,49,14.0,3.3005225055083414,0.5185826984524765,30.51582107278012,0.8776220679283142
BABOON.BMP,ADCT,gaussian,7,49,15.0,3.4549001001634245,0.5384354940908184,30.491741865483743,0.8757566809654236
BABOON.BMP,ADCT,gaussian,7,49,16.0,3.6113460717188555,0.5576691084313139,30.45392608653952,0.8741330504417419
BABOON.BMP,ADCT,gaussian,7,49,17.0,3.765895704640138,0.5758682881908731,30.39025456970737,0.8711460828781128
BABOON.BMP,ADCT,gaussian,7,49,18.0,3.928957899312061,0.5942773751608982,30.34400006194057,0.8679630160331726
BABOON.BMP,ADCT,gaussian,7,49,19.0,4.102024848996964,0.6129982868830485,30.304111203023112,0.8643150925636292
BABOON.BMP,ADCT,gaussian,7,49,20.0,4.278993846204071,0.6313416619077382,30.26552645680908,0.8620635271072388
BABOON.BMP,ADCT,gaussian,7,49,21.0,4.461493949657062,0.6494803083648635,30.212310988887626,0.8583131432533264
BABOON.BMP,ADCT,gaussian,7,49,22.0,4.651654689024931,0.6676074678325956,30.162412583721284,0.8560957312583923
BABOON.BMP,ADCT,gaussian,7,49,23.0,4.844291680526297,0.6852302846422244,30.095221460699403,0.8538560271263123
BABOON.BMP,ADCT,gaussian,7,49,24.0,5.04482035294344,0.7028457055353701,30.017698993882817,0.8516684174537659
BABOON.BMP,ADCT,gaussian,7,49,25.0,5.2565470222578705,0.7207005537332986,29.926175269143414,0.8479897379875183
BABOON.BMP,ADCT,gaussian,7,49,26.0,5.472734864300627,0.7382044085370983,29.823372279135455,0.844598650932312
BABOON.BMP,ADCT,gaussian,7,49,27.0,5.70262568252518,0.7560748656498105,29.728481599048216,0.8398646712303162
BABOON.BMP,ADCT,gaussian,7,49,28.0,5.94282605245857,0.7739930185700096,29.61953144738329,0.8363081812858582
BABOON.BMP,ADCT,gaussian,7,49,29.0,6.183370680504776,0.7912252823507806,29.508314398932463,0.8327842354774475
BABOON.BMP,ADCT,gaussian,7,49,30.0,6.431245553347563,0.8082950918293794,29.38842352487193,0.8287473917007446
BABOON.BMP,ADCT,gaussian,7,49,31.0,6.681211132633296,0.8248551960896937,29.273229039296776,0.8250343203544617
BABOON.BMP,ADCT,gaussian,7,49,32.0,6.93319227717535,0.8409332445891259,29.158296297807546,0.821785569190979
BABOON.BMP,ADCT,gaussian,7,49,33.0,7.173968966366547,0.8557594936439744,29.032649638498242,0.8172287940979004
BABOON.BMP,ADCT,gaussian,7,49,34.0,7.43860843903408,0.8714916984795268,28.90224282563083,0.8126015067100525
BABOON.BMP,ADCT,gaussian,7,49,35.0,7.711251654655096,0.8871248764415317,28.78493323632119,0.8100309371948242
BABOON.BMP,ADCT,gaussian,7,49,36.0,7.993413630126543,0.9027322867136076,28.645757301898783,0.8053038120269775
BABOON.BMP,ADCT,gaussian,7,49,37.0,8.286780046785104,0.9183858116643552,28.51171076746871,0.8000881671905518
BABOON.BMP,ADCT,gaussian,7,49,38.0,8.550869295756272,0.9320102680801323,28.38777715868886,0.7963790893554688
BABOON.BMP,ADCT,gaussian,7,49,39.0,8.830857335354557,0.946002868689584,28.257639304563988,0.7914709448814392
BABOON.BMP,ADCT,gaussian,7,49,40.0,9.11203031040356,0.9596151557175668,28.13006296038604,0.7877050042152405
BABOON.BMP,ADCT,gaussian,7,49,41.0,9.3961790745188,0.9729512850674956,28.009701035260864,0.7839241027832031
BABOON.BMP,ADCT,gaussian,7,49,42.0,9.689299574939938,0.9862923836830609,27.893531192264206,0.7797254323959351
BABOON.BMP,ADCT,gaussian,7,49,43.0,9.986057673993372,0.9993940699731206,27.780289888488202,0.7754503488540649
BABOON.BMP,ADCT,gaussian,7,49,44.0,10.294286275279795,1.0125962414394645,27.667836174019858,0.7709934115409851
BABOON.BMP,ADCT,gaussian,7,49,45.0,10.579707805311163,1.024473673342517,27.551174402787616,0.7677649259567261
BABOON.BMP,ADCT,gaussian,7,49,46.0,10.895428096425603,1.0372442989478357,27.442264136465614,0.7637801766395569
BABOON.BMP,ADCT,gaussian,7,49,47.0,11.197471274187349,1.049119956986078,27.341680393776624,0.7606719136238098
BABOON.BMP,ADCT,gaussian,7,49,48.0,11.51218655307189,1.061157818655551,27.236916931174008,0.757307231426239
BABOON.BMP,ADCT,gaussian,7,49,49.0,11.849387515255616,1.0736959026145412,27.115770320526046,0.7516092658042908
BABOON.BMP,ADCT,gaussian,7,49,50.0,12.180280643062913,1.0856572948920513,27.00810758760522,0.7482167482376099
BABOON.BMP,ADCT,gaussian,7,49,51.0,12.505080379716643,1.0970864876183168,26.908867142290557,0.7420461177825928
BABOON.BMP,ADCT,gaussian,7,49,52.0,12.816270656106385,1.1077616703391266,26.806425928414292,0.7392681241035461
BABOON.BMP,ADCT,gaussian,7,49,53.0,13.130177811169547,1.1182706074213051,26.709442148470465,0.7359721064567566
BABOON.BMP,ADCT,gaussian,7,49,54.0,13.476454863253135,1.1295756610555217,26.601091640359144,0.7303811311721802
BABOON.BMP,ADCT,gaussian,7,49,55.0,13.793422783478032,1.1396720480125389,26.508293321772577,0.7260652780532837
BABOON.BMP,ADCT,gaussian,7,49,56.0,14.132513882149981,1.1502194207331238,26.41117280854243,0.7227872610092163
BABOON.BMP,ADCT,gaussian,7,49,57.0,14.504730813921318,1.1615096733583747,26.314917291642143,0.7187219262123108
BABOON.BMP,ADCT,gaussian,7,49,58.0,14.870887224869525,1.1723368801137801,26.214969540930948,0.7147361040115356
BABOON.BMP,ADCT,gaussian,7,49,59.0,15.216159739958208,1.182305058861099,26.12612222174682,0.7115141153335571
BABOON.BMP,ADCT,gaussian,7,49,60.0,15.58525564803805,1.192713930489768,26.035958532114453,0.7077313661575317
BABOON.BMP,ADCT,gaussian,7,49,61.0,15.984390243902439,1.2036960739039637,25.94235086758935,0.7034505009651184
BABOON.BMP,ADCT,gaussian,7,49,62.0,16.336012961924347,1.213146069336982,25.85992283262319,0.699877917766571
BABOON.BMP,ADCT,gaussian,7,49,63.0,16.723700159489635,1.2233323724489076,25.7699700376704,0.6947328448295593
BABOON.BMP,ADCT,gaussian,7,49,64.0,17.11681358145609,1.2334229208090701,25.688699380617525,0.6905827522277832
BABOON.BMP,ADCT,gaussian,7,49,65.0,17.52768119818133,1.2437244654694795,25.598335096017575,0.6869831085205078
BABOON.BMP,ADCT,gaussian,7,49,66.0,17.90601092896175,1.2529988452292884,25.522359722989314,0.6839988231658936
BABOON.BMP,ADCT,gaussian,7,49,67.0,18.26151166840822,1.2615367251191367,25.446423867968026,0.6798840165138245
BABOON.BMP,ADCT,gaussian,7,49,68.0,18.675215501887866,1.2712656220398189,25.36423469076086,0.6769499778747559
BABOON.BMP,ADCT,gaussian,7,49,69.0,19.084449621432732,1.2806796397988014,25.28552826173362,0.67368483543396
BABOON.BMP,ADCT,gaussian,7,49,70.0,19.496058307303286,1.2899468150329567,25.21246945660034,0.6700429320335388
BABOON.BMP,ADCT,gaussian,7,49,71.0,19.922784617723057,1.299350039890495,25.14243693610348,0.6673016548156738
BABOON.BMP,ADCT,gaussian,7,49,72.0,20.33542781785742,1.3082533135480958,25.07398703422229,0.6639592051506042
BABOON.BMP,ADCT,gaussian,7,49,73.0,20.75401789248674,1.3171021868128123,24.998717282741175,0.6602870225906372
BABOON.BMP,ADCT,gaussian,7,49,74.0,21.164540610366544,1.325608846278109,24.930955024046067,0.6586688756942749
BABOON.BMP,ADCT,gaussian,7,49,75.0,21.627258477023346,1.335001470721522,24.857860699561254,0.6562581062316895
BABOON.BMP,ADCT,gaussian,7,49,76.0,22.064136015486913,1.3436869260704143,24.79249615817773,0.6528499722480774
BABOON.BMP,ADCT,gaussian,7,49,77.0,22.49776862341229,1.3521394459960319,24.724654426305186,0.6497400403022766
BABOON.BMP,ADCT,gaussian,7,49,78.0,22.982991408030863,1.3614065547025749,24.656934629703414,0.6460171937942505
BABOON.BMP,ADCT,gaussian,7,49,79.0,23.489605734767025,1.3708757273501015,24.589489484167157,0.6421436667442322
BABOON.BMP,ADCT,gaussian,7,49,80.0,23.959784297596197,1.3794829039182177,24.52280902173785,0.6391243934631348
BABOON.BMP,ADCT,gaussian,7,49,81.0,24.421837152971865,1.3877783310006448,24.462399230767634,0.6363507509231567
BABOON.BMP,ADCT,gaussian,7,49,82.0,24.8265934274079,1.3949171320726548,24.397921056044822,0.6332263350486755
BABOON.BMP,ADCT,gaussian,7,49,83.0,25.31569290197972,1.40338981872219,24.336091146200495,0.6305844783782959
BABOON.BMP,ADCT,gaussian,7,49,84.0,25.793958476827708,1.411517996372981,24.27940034012359,0.6273148655891418
BABOON.BMP,ADCT,gaussian,7,49,85.0,26.306472654290015,1.420062618915155,24.214050764433694,0.6251063942909241
BABOON.BMP,ADCT,gaussian,7,49,86.0,26.779446317294923,1.4278015934441242,24.153461036703398,0.6212038397789001
BABOON.BMP,ADCT,gaussian,7,49,87.0,27.247063714790563,1.4353197073035586,24.09690777742223,0.618584930896759
BABOON.BMP,ADCT,gaussian,7,49,88.0,27.858023379383635,1.4449502985244047,24.026731510313475,0.6140679717063904
BABOON.BMP,ADCT,gaussian,7,49,89.0,28.38899718431882,1.4531500517365392,23.966608795301518,0.6113318800926208
BABOON.BMP,ADCT,gaussian,7,49,90.0,28.854595487066593,1.4602149903076085,23.922685260264075,0.6089009642601013
BABOON.BMP,ADCT,gaussian,7,49,91.0,29.388340807174888,1.4681750675755385,23.86437917208284,0.6061528921127319
BABOON.BMP,ADCT,gaussian,7,49,92.0,29.904631530914898,1.4757384556337212,23.814854010704956,0.6037002801895142
BABOON.BMP,ADCT,gaussian,7,49,93.0,30.492497382807958,1.4841929952134059,23.759794569422702,0.6016383171081543
BABOON.BMP,ADCT,gaussian,7,49,94.0,31.06707750651813,1.4923004009057994,23.713254622428753,0.599131166934967
BABOON.BMP,ADCT,gaussian,7,49,95.0,31.64843655680309,1.500352260592736,23.65933494657147,0.5965696573257446
BABOON.BMP,ADCT,gaussian,7,49,96.0,32.24800098413089,1.5085027983986108,23.602518699054052,0.5935328602790833
BABOON.BMP,ADCT,gaussian,7,49,97.0,32.8418942620897,1.5164281985036572,23.55508661007766,0.5900835990905762
BABOON.BMP,ADCT,gaussian,7,49,98.0,33.44100012756729,1.5242792575046735,23.502392271127867,0.5868042707443237
BABOON.BMP,ADCT,gaussian,7,49,99.0,34.09781477627472,1.5327265472911726,23.44284279240524,0.5832614898681641
BABOON.BMP,ADCT,gaussian,7,49,100.0,34.72105960264901,1.5405929703224732,23.39357657375304,0.5795440673828125
BABOON.BMP,ADCT,gaussian,7,49,101.0,35.37705802968961,1.5487217139723333,23.339662825971054,0.5774557590484619
BABOON.BMP,ADCT,gaussian,7,49,102.0,35.95446440817446,1.5557528237163172,23.30341863074156,0.5765182971954346
BABOON.BMP,ADCT,gaussian,7,49,103.0,36.61229050279329,1.5636268996438059,23.25924037257494,0.5742711424827576
BABOON.BMP,ADCT,gaussian,7,49,104.0,37.22578812837262,1.5708439012174962,23.2147221971857,0.571182131767273
BABOON.BMP,ADCT,gaussian,7,49,105.0,37.84379962465714,1.5779947343148226,23.165829048985003,0.5685643553733826
BABOON.BMP,ADCT,gaussian,7,49,106.0,38.42063608383409,1.5845645506717554,23.12836412097747,0.5656965970993042
BABOON.BMP,ADCT,gaussian,7,49,107.0,39.166890781413414,1.5929190969481613,23.079202457211117,0.5636386275291443
BABOON.BMP,ADCT,gaussian,7,49,108.0,39.94270912692366,1.6014375176947384,23.024881372215287,0.5610796213150024
BABOON.BMP,ADCT,gaussian,7,49,109.0,40.592133787550324,1.6084418812705186,22.98605615624264,0.5594332218170166
BABOON.BMP,ADCT,gaussian,7,49,110.0,41.23057565272098,1.6152193983729073,22.944501310619568,0.5572457313537598
BABOON.BMP,ADCT,gaussian,7,49,111.0,41.84261771747805,1.6216188466214927,22.908045665133585,0.5552279353141785
BABOON.BMP,ADCT,gaussian,7,49,112.0,42.548936860899204,1.628888713158252,22.864540216260785,0.550942599773407
BABOON.BMP,ADCT,gaussian,7,49,113.0,43.25808580858086,1.6360672977853754,22.821400840406586,0.5480911135673523
BABOON.BMP,ADCT,gaussian,7,49,114.0,43.93965806235334,1.6428566729256175,22.77987960942584,0.5449450016021729
BABOON.BMP,ADCT,gaussian,7,49,115.0,44.612661674608574,1.6494581348334425,22.743124413490744,0.5426175594329834
BABOON.BMP,ADCT,gaussian,7,49,116.0,45.44011093777085,1.6574393829935192,22.698984715783542,0.5405395030975342
BABOON.BMP,ADCT,gaussian,7,49,117.0,46.27431597528685,1.6653400077522453,22.65354814909451,0.536510169506073
BABOON.BMP,ADCT,gaussian,7,49,118.0,47.00448269679039,1.6721392774601005,22.62012726727725,0.5343858599662781
BABOON.BMP,ADCT,gaussian,7,49,119.0,47.71459774299235,1.6786512668671183,22.586573307201704,0.5332422852516174
BABOON.BMP,ADCT,gaussian,7,49,120.0,48.50925240562546,1.6858245816016686,22.553756616693118,0.5307738184928894
BABOON.BMP,ADCT,gaussian,7,49,121.0,49.517189270872684,1.694755984986332,22.507548674166955,0.5279319286346436
BABOON.BMP,ADCT,gaussian,7,49,122.0,50.15190357757796,1.700287421853911,22.477602025566018,0.5261356830596924
BABOON.BMP,ADCT,gaussian,7,49,123.0,50.862242918121844,1.7063955077367756,22.443271531023385,0.5238543748855591
BABOON.BMP,ADCT,gaussian,7,49,124.0,51.643814026792754,1.7130183085289943,22.407667522294716,0.5210468173027039
BABOON.BMP,ADCT,gaussian,7,49,125.0,52.3555022967845,1.7189623305527524,22.380950156489156,0.5199735760688782
BABOON.BMP,ADCT,gaussian,7,49,126.0,53.08707978938842,1.724988836355748,22.355416455896627,0.5178771018981934
BABOON.BMP,ADCT,gaussian,7,49,127.0,53.8393920722941,1.7311001474057672,22.328702727020637,0.5160618424415588
BABOON.BMP,ADCT,gaussian,7,49,128.0,54.76164612492166,1.7384764944697129,22.286309443103562,0.5124155282974243
BABOON.BMP,ADCT,gaussian,7,49,129.0,55.39814032121724,1.7434951859957688,22.254363882830752,0.5101346373558044
BABOON.BMP,ADCT,gaussian,7,49,130.0,56.15766923736076,1.749409074578329,22.22785051055464,0.5088696479797363
BABOON.BMP,ADCT,gaussian,7,49,131.0,56.96305953933073,1.7555933076190369,22.190706056359847,0.5051186680793762
BABOON.BMP,ADCT,gaussian,7,49,132.0,57.7409691629956,1.7614840690945577,22.16277702503753,0.5021399855613708
BABOON.BMP,ADCT,gaussian,7,49,133.0,58.592758158247655,1.7678439421910506,22.134250118063157,0.4999384582042694
BABOON.BMP,ADCT,gaussian,7,49,134.0,59.673116321420444,1.7757787186863412,22.100731980641886,0.4994552433490753
BABOON.BMP,ADCT,gaussian,7,49,135.0,60.63937080730974,1.7827546864180097,22.067235517272884,0.49792665243148804
BABOON.BMP,ADCT,gaussian,7,49,136.0,61.52170851912697,1.7890283877512083,22.03917311288539,0.49502190947532654
BABOON.BMP,ADCT,gaussian,7,49,137.0,62.28177714421478,1.794360996203639,22.017065388251833,0.49400219321250916
BABOON.BMP,ADCT,gaussian,7,49,138.0,63.39637243047159,1.802064408063096,21.989010939179177,0.49227696657180786
BABOON.BMP,ADCT,gaussian,7,49,139.0,64.32981595092025,1.808412308875666,21.957043310350986,0.4894217848777771
BABOON.BMP,ADCT,gaussian,7,49,140.0,65.33998005982053,1.815178997603281,21.925195398324707,0.48655620217323303
BABOON.BMP,ADCT,gaussian,7,49,141.0,66.11450189155107,1.8202967302980388,21.901248675824117,0.4850141108036041
BABOON.BMP,ADCT,gaussian,7,49,142.0,66.9417773237998,1.8256972388205612,21.87469558727589,0.48274797201156616
BABOON.BMP,ADCT,gaussian,7,49,143.0,67.91295336787564,1.8319526172799065,21.84892495724003,0.4807717800140381
BABOON.BMP,ADCT,gaussian,7,49,144.0,69.13080168776371,1.839671593285633,21.81879467234802,0.479173868894577
BABOON.BMP,ADCT,gaussian,7,49,145.0,70.16702355460386,1.8461330543936059,21.795061589328817,0.47784340381622314
BABOON.BMP,ADCT,gaussian,7,49,146.0,71.04173441734417,1.8515135557926012,21.765714214658132,0.4762221574783325
BABOON.BMP,ADCT,gaussian,7,49,147.0,72.29564258135687,1.8591121221921716,21.735065805379996,0.4738244414329529
BABOON.BMP,ADCT,gaussian,7,49,148.0,73.2041329237643,1.8645356009397585,21.713956619857015,0.4713731110095978
BABOON.BMP,ADCT,gaussian,7,49,149.0,73.98927462602315,1.8691687696184842,21.689555122815378,0.47014614939689636
